dataset,synth,regime,alpha,seed,generation,n,wallclock_sec,peak_mem_mb,gen0_shared,mean_shift,var_ratio,w1,tv_cat,corr_frob,cat_support,coverage,c2st_auc,tstr_auc,trtr_auc,n_nan_metrics,ctgan_lost_support,status,error,run_ts,sampled_with_replacement,effective_pool_size,_src,sampled_with_replacement.1
adult,gaussian_copula,fixed,0.5,4,4,16000,10.4007,75.12,False,0.0072223193139691,0.9648153597371476,0.0199671077419331,0.0123234608208955,0.0979087202581994,1.0,0.92075,0.9776644787581004,0.630461478465645,0.9189724570534356,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.5,4,5,16000,10.9166,75.12,False,0.0077325012420457,0.9720662874104828,0.0187025913892091,0.0116524625138197,0.0979776939344096,0.9896907216494846,0.91725,0.9747994113303649,0.631457883866369,0.9189724570534356,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.5,4,6,16000,10.4189,75.12,False,0.0083599885121969,0.974320980594768,0.0218672468246806,0.012128701112493,0.1035018178906909,1.0,0.92,0.9769032276778896,0.6146785087074588,0.9189724570534356,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.5,4,7,16000,10.1261,75.12,False,0.008694415322476,0.947020867358754,0.0195126519039068,0.0140547997857932,0.1068767927211923,1.0,0.91875,0.9767512982275324,0.6449919179540222,0.9189724570534356,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.5,4,8,16000,10.6281,75.12,False,0.0154987246435509,0.9420860615068234,0.0263542843522889,0.0140175511332227,0.0976166805519849,1.0,0.91675,0.9754812073722426,0.6503162206210383,0.9189724570534356,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.5,4,9,16000,10.7264,75.12,False,0.0096827883877058,0.9445577291538662,0.0194909667377112,0.0136349200179657,0.1014307798105724,0.9896907216494846,0.90975,0.9782268586291538,0.6476916045460869,0.9189724570534356,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.5,4,10,16000,11.2899,75.12,False,0.0041007317866502,0.9427222387136864,0.0198429202088914,0.0128356913349917,0.1054591233767549,1.0,0.91075,0.9779976664143124,0.6435613492656793,0.9189724570534356,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.5,4,11,16000,10.2364,75.12,False,0.0055739947924905,0.9628408310931812,0.0150961290738606,0.0141324885986732,0.1028761262446492,1.0,0.91375,0.976849601941274,0.6518575265175949,0.9189724570534356,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.5,4,12,16000,10.5413,75.12,False,0.0071622916416658,0.9828328029923852,0.0156480303748069,0.0131809787866224,0.1034147582765075,1.0,0.90675,0.9739235852364873,0.6529297564187915,0.9189724570534356,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.75,4,0,16000,10.7645,72.17,True,0.0085280663004928,0.9484153576280018,0.0152671560396768,0.0152236214759535,0.0748984167725313,1.0,0.9225,0.9749331950195074,0.7208033712366232,0.9189724570534356,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.75,4,1,16000,10.6411,73.64,False,0.0060049944390277,0.9462165060061754,0.0175686390385216,0.0121402060876174,0.0882532338597491,1.0,0.91375,0.974950043585166,0.6823688072232392,0.9189724570534356,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.75,4,2,16000,11.1562,75.12,False,0.007174089704692,0.9744650212334102,0.0153374526649174,0.0151423654297954,0.0846961886621483,1.0,0.92,0.9740478860879148,0.6598186073389724,0.9189724570534356,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.75,4,3,16000,10.3982,75.12,False,0.0099131506353765,0.989356052827862,0.0196345129445922,0.0138798498825317,0.0919779493009742,1.0,0.909,0.9758472530502396,0.7001295081156802,0.9189724570534356,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.75,4,4,16000,10.9083,75.12,False,0.0093015222352419,0.9572587288588674,0.0169217106407239,0.0144315186221669,0.0862657709444328,1.0,0.915,0.9769426141462106,0.6691166317845553,0.9189724570534356,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.75,4,5,16000,10.517,75.12,False,0.010051398208183,0.9936502975505968,0.0219303378448802,0.0098760105721393,0.0861576197509346,1.0,0.918,0.97479074573499,0.6916861729810916,0.9189724570534356,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.75,4,6,16000,10.6034,75.12,False,0.0104679949765202,0.9925117092988276,0.017946484302534,0.0127890236318408,0.0911388561684473,1.0,0.912,0.9786839233632768,0.66941150484195,0.9189724570534356,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.75,4,7,16000,10.7718,75.12,False,0.0057111589188707,0.9787232815088084,0.0147757036951447,0.0122046710889994,0.0905176166770374,1.0,0.91825,0.9737536526186926,0.687861215397573,0.9189724570534356,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.75,4,8,16000,10.4517,75.12,False,0.0122833222953965,0.9442475721400804,0.0209597591705004,0.0123062422263681,0.093325365930151,1.0,0.91675,0.9741310124941231,0.667556705777204,0.9189724570534356,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.75,4,9,16000,10.5026,75.12,False,0.006629759683743,0.9588592293822344,0.015048558187393,0.0112983951768933,0.0867494570000214,1.0,0.91175,0.9765745042334516,0.7103670286092757,0.9189724570534356,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.75,4,10,16000,10.1163,75.12,False,0.0118745260637979,1.046264717828972,0.0209102108006174,0.0108659609936428,0.0886019303931168,1.0,0.917,0.975142361035282,0.6777200080827017,0.9189724570534356,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.75,4,11,16000,10.7307,75.12,False,0.0069049262157548,0.9661675272077244,0.01708129845237,0.0116495474018795,0.09465322772649,1.0,0.90725,0.9761610674293828,0.6762058455870927,0.9189724570534356,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.75,4,12,16000,10.5392,75.12,False,0.0081002861580075,0.9456879902115206,0.0173324223642193,0.0143030334438916,0.0900993642351638,0.9896907216494846,0.90475,0.9728894213394886,0.694457619119864,0.9189724570534356,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,1.0,4,0,16000,10.7645,72.17,True,0.0085280663004928,0.9484153576280018,0.0152671560396768,0.0152236214759535,0.0748984167725313,1.0,0.9225,0.9749331950195074,0.7208033712366232,0.9189724570534356,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,1.0,4,1,16000,10.6174,73.64,False,0.0086589481561767,0.9973600701546952,0.0200987990572483,0.0130824652777777,0.081729131376129,1.0,0.90925,0.9737500715320836,0.7340842963886295,0.9189724570534356,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,1.0,4,2,16000,10.7411,75.12,False,0.0062430374199249,0.9766020835641516,0.0137904532795702,0.0123082245024875,0.0761128951548363,1.0,0.915,0.9756067541614036,0.7201522574327351,0.9189724570534356,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,1.0,4,3,16000,11.0226,75.12,False,0.009424638482061,0.9644058633413448,0.0162897412172455,0.0120068883015478,0.0753203257266948,1.0,0.9185,0.9772634966204288,0.7136891120737913,0.9189724570534356,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,1.0,4,4,16000,10.941,75.12,False,0.011382877587026,1.0128749483371424,0.0188946500690367,0.0113055080500276,0.0703012592035814,1.0,0.91225,0.977566327974075,0.7160478342778669,0.9189724570534356,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,1.0,4,5,16000,10.3785,75.12,False,0.0114877378887701,1.0014130704517457,0.0180089343716278,0.0123305866500829,0.0713917474810231,1.0,0.9165,0.9748703380936612,0.7058025444774784,0.9189724570534356,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,1.0,4,6,16000,10.5484,75.12,False,0.0104924620414578,1.0176135905438104,0.0203629261935693,0.0130060893449419,0.0758279191193828,1.0,0.9125,0.978468334721298,0.7162950096922922,0.9189724570534356,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,1.0,4,7,16000,10.5152,75.12,False,0.0114490949348598,0.9639757657631436,0.0196213570526997,0.0130447718007186,0.0741294865593545,1.0,0.92125,0.9765976877456104,0.7142092622462961,0.9189724570534356,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,1.0,4,8,16000,10.4639,75.12,False,0.0076373589810581,0.9752489476639248,0.0163439609293687,0.0139732155196241,0.0815097137608635,1.0,0.917,0.9775255962164392,0.7271880039805076,0.9189724570534356,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,1.0,4,9,16000,10.6745,75.12,False,0.0088389508403159,1.003395018585495,0.0179972242123595,0.01328493815644,0.082147412315355,1.0,0.92425,0.9732930515167192,0.6985264739292879,0.9189724570534356,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,1.0,4,10,16000,12.0133,75.12,False,0.0110492198963902,0.9757663792021324,0.017206519282011,0.0104584197070204,0.0773356782032525,1.0,0.91575,0.9770286066310816,0.7192972403028888,0.9189724570534356,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,1.0,4,11,16000,11.2643,75.12,False,0.0053686103518725,0.9889787185337328,0.0140612060531416,0.0124173403814262,0.0812486014235543,1.0,0.91125,0.97579065766463,0.7106072214821528,0.9189724570534356,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,1.0,4,12,16000,11.0471,75.12,False,0.0061172930030544,0.9696733250529396,0.0156598124659298,0.012931665457435,0.0734307840912319,1.0,0.91125,0.9741439795278044,0.7119345600139939,0.9189724570534356,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.0,4,0,2000,9.0323,39.26,True,0.0168208540043868,0.929040202183334,0.0320275744120648,0.0267307904919845,0.1040147109973347,0.9072164948453608,0.8935,0.964933725941528,0.6877590998251677,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.0,4,1,2000,9.9998,39.83,False,0.037448544689874,0.8077415426304326,0.0518792847843371,0.0339156992813709,0.116746996768607,0.8969072164948454,0.90525,0.9749235489363928,0.5396749322037833,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.0,4,2,2000,9.7761,40.02,False,0.0349338112677017,0.9142003642275376,0.050536581599194,0.0389039524599226,0.1095394414568226,0.8041237113402062,0.8895,0.9800870024352736,0.425396460841448,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.0,4,3,2000,10.2439,39.65,False,0.0261902167653863,0.9943353380445602,0.0443990384759112,0.0470309908789386,0.098409671767329,0.8144329896907216,0.89675,0.9804173780581378,0.399185868437378,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.0,4,4,2000,9.6173,39.65,False,0.0356354899234438,0.8378704883593834,0.0626918945214914,0.0379684563294637,0.1247768619065062,0.7835051546391752,0.8885,0.980629671342411,0.361755184094544,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.0,4,5,2000,10.317,39.65,False,0.0421656894306293,0.8141557678643313,0.0661236578421017,0.0382770867882808,0.1334625912307365,0.7628865979381443,0.90075,0.9804419402015656,0.3773461831329858,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.0,4,6,2000,9.7396,39.65,False,0.0339022407096124,0.8921756804485201,0.0630431376610674,0.0466093836373687,0.147867952774917,0.7525773195876289,0.89975,0.981088706561802,0.3269938958818478,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.0,4,7,2000,9.3778,39.65,False,0.0317210299490346,0.7964231469700819,0.0651984375027602,0.0524343559977888,0.1397285149494065,0.7319587628865979,0.89425,0.9853424168781482,0.3628088922306014,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.0,4,8,2000,10.166,39.65,False,0.0362252045516734,0.8794696444834461,0.0676764841491846,0.047730444997236,0.1641590631114868,0.7216494845360825,0.87825,0.9864943277423692,0.2907555870494769,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.0,4,9,2000,9.58,39.65,False,0.0389410104228623,0.811624075993555,0.0666174579994549,0.062344078220011,0.1409627291814216,0.7319587628865979,0.8965,0.9843586711400932,0.3546587582772621,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.0,4,10,2000,9.1938,39.65,False,0.0640198099072194,0.8541891519425734,0.0921888185750021,0.0751838032061912,0.1484164400731248,0.711340206185567,0.87325,0.983952693210508,0.3319769719057932,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.0,4,11,2000,10.6255,39.65,False,0.0411406643947072,0.8222703000656435,0.0852625514128738,0.0644394002211166,0.1894817862697988,0.7216494845360825,0.87825,0.9853484457576714,0.2878973672605739,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.0,4,12,2000,9.3936,39.65,False,0.0452250465604206,0.8489784630849643,0.086039270811307,0.0607567716970701,0.1612020395533931,0.711340206185567,0.879,0.987846266006661,0.2837928129781648,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.01,4,0,2000,9.0323,39.26,True,0.0168208540043868,0.929040202183334,0.0320275744120648,0.0267307904919845,0.1040147109973347,0.9072164948453608,0.8935,0.964933725941528,0.6877590998251677,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.01,4,1,2000,8.7701,39.45,False,0.0211366672913782,0.956221992426813,0.0477074583418523,0.0359908098396904,0.1313871257306285,0.865979381443299,0.89975,0.97498600448325,0.5086291428599153,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.01,4,2,2000,9.3596,40.02,False,0.0517145687639051,0.975917865595234,0.0629970517579546,0.0442810599778883,0.1519005227008105,0.7938144329896907,0.90075,0.975744062676983,0.4573501117141084,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.01,4,3,2000,9.2512,39.65,False,0.037162735900659,0.8564088277605157,0.056251956325572,0.049285896904367,0.1369623898960989,0.7938144329896907,0.90225,0.9757695023210692,0.415217521576709,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.01,4,4,2000,9.7497,39.65,False,0.046993308590937,0.8009533203117133,0.0676216569143756,0.0497947070204532,0.1608977673403669,0.8041237113402062,0.89225,0.978420092059674,0.3746619040269661,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.01,4,5,2000,9.6064,39.65,False,0.0301626550622742,0.9307105191091538,0.0554092627680046,0.0485108139856274,0.1479647245940206,0.7422680412371134,0.9125,0.9818205454858644,0.4162075017279332,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.01,4,6,2000,9.4265,39.65,False,0.0402039435151417,0.9805855891687602,0.0672317615891546,0.0520213861249309,0.1784020320613772,0.7010309278350515,0.8955,0.9827340956712552,0.3957736675704414,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.01,4,7,2000,9.1778,39.65,False,0.0388812098109927,0.8942725093383811,0.0705248468716818,0.0529878040353786,0.1623509963347737,0.711340206185567,0.8945,0.9834333084458396,0.4577749649463302,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.01,4,8,2000,9.286,39.65,False,0.0528444060003652,0.9713448636357376,0.0769414419744718,0.0554105168601437,0.1417239578225119,0.6804123711340206,0.8865,0.982779741455501,0.3745172047856832,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.01,4,9,2000,10.5545,39.65,False,0.0623927172463692,0.9401501099688128,0.0799229078081543,0.0542484452736318,0.1658231462113805,0.6597938144329897,0.88825,0.9817777920787883,0.3778139806348225,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.01,4,10,2000,9.1141,39.65,False,0.0361843829146137,0.8329647183888156,0.0751142884748718,0.0541222360420121,0.1445286587590297,0.6494845360824743,0.882,0.9812346034212612,0.4046165155399904,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.01,4,11,2000,9.2675,39.65,False,0.0361796354555444,0.8473420221828863,0.0734170199993162,0.0555298507462686,0.1495812103020638,0.6494845360824743,0.88725,0.9865544995375132,0.4205594281160788,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.01,4,12,2000,10.4604,39.65,False,0.0414900349155014,0.9048338773931968,0.0701370615402427,0.0634968214483139,0.1838584793467006,0.6391752577319587,0.88275,0.9865043796249108,0.3653211320030793,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.02,4,0,2000,9.0323,39.26,True,0.0168208540043868,0.929040202183334,0.0320275744120648,0.0267307904919845,0.1040147109973347,0.9072164948453608,0.8935,0.964933725941528,0.6877590998251677,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.02,4,1,2000,9.3016,39.45,False,0.0361112988865438,0.8606418240314969,0.0492802104614156,0.0328881288004422,0.1420746083851383,0.8762886597938144,0.893,0.9746397562234772,0.5415070462039692,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.02,4,2,2000,8.9679,40.02,False,0.0359020862278852,0.9002395197414602,0.0463729654923601,0.0325960129906025,0.1132945400226785,0.845360824742268,0.90025,0.9788775027778464,0.4525763808090648,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.02,4,3,2000,9.2126,39.65,False,0.052954896178078,0.8946884947656754,0.0654840325805437,0.0355777363184079,0.1531175507190448,0.8041237113402062,0.876,0.9767666153191532,0.4220977508610818,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.02,4,4,2000,9.2972,39.65,False,0.0628846566829066,0.8422888368904466,0.0736918417375449,0.0423326423438363,0.1646497257140197,0.7835051546391752,0.8905,0.9816507626084846,0.4672373249824322,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.02,4,5,2000,9.6235,39.65,False,0.0417983325044721,0.8466624229506654,0.0660237410824072,0.0480115395245992,0.1534928090720426,0.7525773195876289,0.88925,0.9823458185049504,0.4034326633196798,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.02,4,6,2000,9.5204,39.65,False,0.0529389554173319,0.9025035159151548,0.0623643948218066,0.0509108278054173,0.1729633831306525,0.7216494845360825,0.884,0.9805867896852388,0.3943786672275429,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.02,4,7,2000,11.6023,39.65,False,0.0376763711429094,0.934922387225614,0.0558176114578424,0.0533846738529574,0.1740781097070044,0.7010309278350515,0.9015,0.979155842611671,0.3791969500258518,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.02,4,8,2000,10.327,39.65,False,0.0476618540217837,0.8545029466818107,0.0636125773940786,0.055425891376451,0.1847140655398248,0.711340206185567,0.8845,0.978852743759271,0.3888540344600555,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.02,4,9,2000,10.2134,39.65,False,0.0477120696881304,0.8521763949224161,0.067015611758974,0.0577341072415699,0.1687182392040538,0.6701030927835051,0.88825,0.9837612214418564,0.3652179346284626,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.02,4,10,2000,10.1457,39.65,False,0.0547350120429651,0.7910566155731931,0.0736979663932069,0.0492407752902155,0.1857277163205213,0.6804123711340206,0.87175,0.9837128149055396,0.4626886745011875,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.02,4,11,2000,9.3873,39.65,False,0.0539701450568826,0.8417378682146789,0.082755592905862,0.0489737078496406,0.1641504883772193,0.6597938144329897,0.875,0.9835219360123324,0.4728010993208511,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.02,4,12,2000,9.2213,39.65,False,0.0603396896279446,0.8251121037302661,0.0861664122796701,0.0492058112216694,0.1769099492912012,0.6494845360824743,0.862,0.984872671650722,0.462316370630945,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.05,4,0,2000,9.0323,39.26,True,0.0168208540043868,0.929040202183334,0.0320275744120648,0.0267307904919845,0.1040147109973347,0.9072164948453608,0.8935,0.964933725941528,0.6877590998251677,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.05,4,1,2000,10.6634,39.45,False,0.0288138927637635,0.8436995995970217,0.0483104686966283,0.0303620093974571,0.1169223657242047,0.8762886597938144,0.8825,0.9727275776638652,0.5289158846985043,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.05,4,2,2000,9.1951,40.02,False,0.0358585817740935,0.930578027686822,0.0693606978495676,0.032853855721393,0.1548822575252188,0.8556701030927835,0.883,0.97752867739089,0.5274472234595563,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.05,4,3,2000,9.0444,39.65,False,0.0240520266603119,0.8917071503734318,0.0497561876262619,0.0422724571586512,0.1830325818035728,0.8041237113402062,0.8925,0.9772706528223072,0.4883685937476028,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.05,4,4,2000,10.8004,39.65,False,0.0309689486807988,1.03391933170205,0.0573114212748722,0.0414784756771697,0.2074249844567363,0.7628865979381443,0.88925,0.9756162164560664,0.5523529984869193,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.05,4,5,2000,9.8723,39.65,False,0.0304298604602545,0.963667410280335,0.0589331620506759,0.0408002694859038,0.1791506186509851,0.7628865979381443,0.871,0.981771390823986,0.4675794367364033,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.05,4,6,2000,9.0088,39.65,False,0.049319653224787,1.0735812074835538,0.0684882939358569,0.0536066887783305,0.1805892706705704,0.7319587628865979,0.885,0.9765885569355648,0.4227195904414841,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.05,4,7,2000,9.5194,39.65,False,0.0243495802381389,0.9756765548413718,0.0528326451800813,0.057397940851299,0.198758527962546,0.7319587628865979,0.88425,0.97696826384544,0.4258311814211156,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.05,4,8,2000,9.1664,39.65,False,0.0462362055228586,1.096111322082457,0.0639018411933327,0.0619962686567164,0.2223836898954167,0.7010309278350515,0.87975,0.9800590225392816,0.4945629604297731,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.05,4,9,2000,9.2094,39.65,False,0.0485303400001855,1.0443299691247272,0.0675149821865845,0.0643061428966279,0.2166611156264835,0.711340206185567,0.892,0.9794089790515866,0.4668840673874922,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.05,4,10,2000,10.7614,39.65,False,0.0607699128085539,1.2460433410253562,0.0893548871205218,0.0695238045881702,0.2091742761076082,0.711340206185567,0.883,0.9814141839309914,0.3987381006673998,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.05,4,11,2000,10.0579,39.65,False,0.0295568727667379,0.9225340936308108,0.060623252633102,0.0647374239911553,0.2056231937816713,0.6907216494845361,0.87275,0.981861690141733,0.4220515284029466,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.05,4,12,2000,9.2567,39.65,False,0.0432269128669762,0.9000979112383888,0.0759630357141862,0.0651405127142067,0.2417131322622313,0.7010309278350515,0.87525,0.98227477526415,0.3851427644544183,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.1,4,0,2000,9.0323,39.26,True,0.0168208540043868,0.929040202183334,0.0320275744120648,0.0267307904919845,0.1040147109973347,0.9072164948453608,0.8935,0.964933725941528,0.6877590998251677,0.8924175565090859,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
