dataset,synth,regime,alpha,seed,generation,n,wallclock_sec,peak_mem_mb,gen0_shared,mean_shift,var_ratio,w1,tv_cat,corr_frob,cat_support,coverage,c2st_auc,tstr_auc,trtr_auc,n_nan_metrics,ctgan_lost_support,status,error,run_ts,sampled_with_replacement,effective_pool_size
adult,gaussian_copula,fixed,1.0,1,0,500,7.5075,16.11,True,0.0651390211089318,0.8321627701987566,0.0814834081590733,0.0622104754007739,0.137681135292803,0.711340206185567,0.86625,0.9146989190222112,0.6524711706266965,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.75,1,12,500,6.9662,16.23,False,0.0406215526537098,0.9604494096300727,0.0697993869439703,0.0503613875069098,0.1616818257393686,0.711340206185567,0.8765,0.9078727329987596,0.5216692522832256,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.75,1,11,500,7.9336,16.23,False,0.0281938744873205,1.150170213975935,0.0682299880768476,0.0464599226091763,0.1610518268817081,0.6907216494845361,0.878,0.8984946203113576,0.6753088676441874,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.75,1,10,500,7.6006,16.23,False,0.0613308887824195,1.0952560502114184,0.081050474296711,0.0505171365395245,0.1300897714289399,0.6597938144329897,0.89125,0.9156807228195656,0.5835135899927657,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.75,1,9,500,7.2624,16.23,False,0.0361919062937175,0.9463124974376464,0.0555692631318117,0.0535657822001105,0.1342085618625662,0.6391752577319587,0.871,0.9164405479496242,0.5493181826824316,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.75,1,8,500,9.2628,16.23,False,0.048598687589716,0.9474961745733896,0.0691243625154474,0.0475142343836373,0.1822285142120331,0.6701030927835051,0.86025,0.9191931410247826,0.5558343363497475,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.2,1,11,500,9.9234,16.23,False,0.0788698142551665,0.8411016538824448,0.1485521862697166,0.0936717799889441,0.2040415361233625,0.6288659793814433,0.85075,0.9409672826628684,0.5314043576042107,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.75,1,7,500,10.3804,16.23,False,0.0484138204552901,1.107884691897172,0.083686060261116,0.051112493090105,0.1548642331716092,0.6597938144329897,0.90275,0.9214799605032056,0.6794767893106927,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.75,1,5,500,8.3487,16.23,False,0.046930387657635,1.0724634012429135,0.0669554747211981,0.043157269209508,0.1628251241902662,0.6701030927835051,0.872,0.9151262441569498,0.6151610580576367,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.75,1,4,500,6.494,16.23,False,0.0379454157328684,0.962914728139416,0.0695136133917805,0.052029297954671,0.1259350598411558,0.6288659793814433,0.9085,0.8499121085438963,0.58924029030064,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.75,1,3,500,6.1651,16.23,False,0.0541878620868412,0.7997527277565717,0.0745743289202682,0.0523731343283582,0.1547560505908973,0.6701030927835051,0.88075,0.8853031978032249,0.5937493074826751,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
