dataset,synth,regime,alpha,seed,generation,n,wallclock_sec,peak_mem_mb,gen0_shared,mean_shift,var_ratio,w1,tv_cat,corr_frob,cat_support,coverage,c2st_auc,tstr_auc,trtr_auc,n_nan_metrics,ctgan_lost_support,status,error,run_ts
adult,gaussian_copula,fresh,0.0,1,11,2000,15.4571,39.65,False,0.045585759791306,0.7573082892434492,0.0733780574663686,0.0549950939745715,0.2000191644099094,0.6907216494845361,0.88,0.9855190903856976,0.2583692480740315,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.0,1,12,2000,16.5308,39.65,False,0.0481628387983625,0.837705519689972,0.0824103745666726,0.0476125276395798,0.1986155399961214,0.6701030927835051,0.86825,0.9868791489060814,0.3452478002371573,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.02,1,6,2000,13.8502,39.65,False,0.0688197905677545,1.0490161578580313,0.0755228826735908,0.05687043946932,0.1622030664378095,0.8247422680412371,0.88225,0.9817090685897286,0.4401194939053885,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.02,1,7,2000,13.142,39.65,False,0.0549490092917542,1.06548972397284,0.0706702231991402,0.0636756495301271,0.1770327522202423,0.7938144329896907,0.8835,0.9826464682305128,0.340076785665347,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.02,1,8,2000,13.1128,39.65,False,0.0447112434391328,0.9439278037313148,0.067056360792928,0.0534761608623548,0.1764011675546813,0.8041237113402062,0.88,0.9813203374855832,0.4418838149669762,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.02,1,9,2000,12.1113,39.65,False,0.0456974635919501,1.1276637660808562,0.0625688066398701,0.0564065436705362,0.1660621411355834,0.8041237113402062,0.878,0.9849383188249736,0.3579678928971227,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.02,1,10,2000,13.6471,39.65,False,0.0440060030784684,1.0750791476964423,0.0608614469992814,0.0650209715312327,0.1568148302022414,0.7938144329896907,0.886,0.9867830738340012,0.3478978222731405,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.02,1,11,2000,12.8984,39.65,False,0.0197241312931528,0.9813410676665044,0.0452040208397191,0.0654876658374792,0.1529019426725816,0.7731958762886598,0.8925,0.9825830541829365,0.4304390687689209,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.02,1,5,2000,18.0,39.65,False,0.055383473181473,1.1092245832768894,0.0639499172550943,0.0548793532338308,0.1472650750736192,0.8247422680412371,0.88125,0.9814354025719108,0.3771143496408351,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.02,1,12,2000,13.5114,39.65,False,0.0364352285766076,1.082568139896788,0.069375750992138,0.0614939538419016,0.1587867443781248,0.7938144329896907,0.88125,0.9822512059339672,0.4022816913302273,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.05,1,1,2000,14.7392,39.45,False,0.0274038140788749,1.0919113128930535,0.0469230604701679,0.0313470149253731,0.1167288639162367,0.8969072164948454,0.90775,0.9743165727310088,0.5744448420522876,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.05,1,2,2000,14.5826,40.02,False,0.0428829462939604,0.9926157032457592,0.0580427831394137,0.0329724295190713,0.1480343887456127,0.8556701030927835,0.90225,0.97698016635437,0.4954988176885282,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.05,1,3,2000,13.783,39.65,False,0.042143932218345,1.174671611933156,0.0645349128962728,0.0398383430071862,0.1472182436927546,0.845360824742268,0.882,0.975770535071844,0.4683292240147503,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.05,1,4,2000,13.7881,39.65,False,0.0398170397834852,1.0796371110495004,0.0600518442285007,0.0315287106135986,0.1525078161429083,0.845360824742268,0.8845,0.976140169286662,0.4848235278999412,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.05,1,5,2000,13.3354,39.65,False,0.0456360718102578,1.0326798182113088,0.066800507959242,0.0397055348258706,0.1599595507404468,0.8144329896907216,0.8745,0.9791140510803168,0.4877929766253357,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.05,1,6,2000,14.0171,39.65,False,0.0201772817776483,0.8753293225371886,0.0651446995528251,0.0424756426202321,0.1751813531147125,0.8247422680412371,0.88325,0.9776437222272026,0.5317162444600253,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.05,1,0,2000,13.344,39.26,True,0.0341175946043228,0.8699755057774593,0.0410394651506613,0.024287037037037,0.1036852781701227,0.9278350515463918,0.906,0.9704054926717208,0.626660910604717,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.02,1,4,2000,12.2744,39.65,False,0.060295770094719,1.1252460460891098,0.0685273154640034,0.0380883084577114,0.1867249578655157,0.845360824742268,0.8875,0.978500453119965,0.3965721359483137,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.02,1,3,2000,10.0038,39.65,False,0.0354215216597479,1.049603839849632,0.053522373511637,0.0370772871752349,0.1460889736053396,0.845360824742268,0.8885,0.9759926698635008,0.4150196828995131,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.02,1,2,2000,13.3902,40.02,False,0.0487347709406598,0.9540984898409915,0.0588512740101218,0.0350556937534549,0.1704521434318441,0.8865979381443299,0.88875,0.9756299628413796,0.5112037665599332,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.01,1,0,2000,13.344,39.26,True,0.0341175946043228,0.8699755057774593,0.0410394651506613,0.024287037037037,0.1036852781701227,0.9278350515463918,0.906,0.9704054926717208,0.626660910604717,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.01,1,1,2000,16.5052,39.45,False,0.0303775942196833,1.0549040147191933,0.0474485152833937,0.0332807490326147,0.1275525714838012,0.8865979381443299,0.88525,0.9742635379412196,0.6098916650483343,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.01,1,2,2000,15.34,40.02,False,0.0515388907523762,1.180687575078026,0.0688910663912852,0.039760675787728,0.1514586608142009,0.7835051546391752,0.89875,0.9758633566414834,0.4947921713711076,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.01,1,3,2000,14.6576,39.65,False,0.0419281444726694,1.252378570691891,0.0685457238946113,0.0526623825317855,0.1502052059543319,0.8041237113402062,0.89025,0.9799275301906296,0.4199327040347813,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.01,1,4,2000,13.8337,39.65,False,0.0270635598190056,1.1032105610624676,0.0594079187265368,0.0513431108347153,0.1671942019575961,0.7835051546391752,0.8905,0.982210439278382,0.4591749809176646,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.01,1,5,2000,15.0801,39.65,False,0.0397547170696347,1.1129535166269469,0.0767965988367408,0.0446827321724709,0.1629354532083548,0.7525773195876289,0.89325,0.9793694971469652,0.3766351768248331,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.01,1,6,2000,16.7315,39.65,False,0.035871490859469,1.0868720777920478,0.0674722333435337,0.0525733139856274,0.186215406184131,0.711340206185567,0.88525,0.9850327502708208,0.4128568980232917,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.01,1,7,2000,14.3796,39.65,False,0.0502924816275998,1.118372581417434,0.0821180055453761,0.0610161000552791,0.1967989973094343,0.7010309278350515,0.8815,0.9793220794863902,0.4096378808058521,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.01,1,8,2000,16.1557,39.65,False,0.0451901517146526,1.119443232719704,0.0787865766648041,0.0600086373687119,0.1891836746105938,0.6907216494845361,0.884,0.9866056915759202,0.38449889544716,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.01,1,9,2000,17.6397,39.65,False,0.0425009700516916,0.9874614478488768,0.0773095057614249,0.065587271973466,0.2106224057604956,0.6804123711340206,0.882,0.9841891166378848,0.4157350491983976,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.01,1,10,2000,18.2462,39.65,False,0.0481988143465976,1.0137707742851694,0.0876026404262383,0.0661783098396904,0.2207592139449692,0.6701030927835051,0.873,0.9854003712966288,0.4497004915840377,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.01,1,11,2000,13.9539,39.65,False,0.0449271123543326,1.018970694009223,0.0868966855680038,0.0618805624654505,0.2097903924350736,0.6804123711340206,0.86275,0.9814845594837908,0.4103914707828826,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.01,1,12,2000,15.0417,39.65,False,0.0531787729922275,0.8609692308791983,0.0838950102625524,0.0666010572139303,0.2187607358470248,0.6597938144329897,0.872,0.9812340015458098,0.3946708521703509,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.02,1,0,2000,13.344,39.26,True,0.0341175946043228,0.8699755057774593,0.0410394651506613,0.024287037037037,0.1036852781701227,0.9278350515463918,0.906,0.9704054926717208,0.626660910604717,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.02,1,1,2000,14.1325,39.45,False,0.0467227206247091,1.039659294188657,0.0583476712430444,0.0289484867330016,0.1031950026752055,0.8762886597938144,0.89925,0.9742994502181626,0.6012445577153281,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.75,1,2,2000,14.525,40.02,False,0.0257081067716155,0.8908581159478614,0.0405614137672608,0.0284673161967937,0.1092901013657888,0.845360824742268,0.90525,0.972126964463255,0.6540854817815984,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.05,1,7,2000,14.2021,39.65,False,0.0153321773490054,1.02155782299914,0.0555133540824858,0.0392264372581536,0.1790570914576625,0.8041237113402062,0.873,0.9766041404472562,0.4603477528607767,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.75,1,1,2000,14.7786,39.45,False,0.0220068346301032,0.8588729046794258,0.038550663860982,0.0227071586511885,0.1031484881228561,0.9175257731958762,0.89575,0.970600265192849,0.6462147806177235,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.5,1,12,2000,15.1338,39.65,False,0.0351549383646671,0.9190422196683468,0.0490325517466036,0.0399075801547816,0.1538080955245148,0.8865979381443299,0.886,0.971845368876988,0.6022337838831926,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.1,1,0,2000,13.344,39.26,True,0.0341175946043228,0.8699755057774593,0.0410394651506613,0.024287037037037,0.1036852781701227,0.9278350515463918,0.906,0.9704054926717208,0.626660910604717,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.1,1,1,2000,15.4643,39.45,False,0.0408079367201229,0.9378882457516208,0.0460061846611922,0.0281669430624654,0.136649777812227,0.8762886597938144,0.89925,0.9727128784028372,0.5577791872531442,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.1,1,2,2000,17.9187,40.02,False,0.0263170788967897,0.8990729507242158,0.0423422790692024,0.035837271973466,0.1396541240333013,0.8144329896907216,0.896,0.9761851181328848,0.5705599591826191,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.1,1,3,2000,17.0626,39.65,False,0.0150773103235164,1.03733338334229,0.0404436596434484,0.0365232863460475,0.1559221813365006,0.8350515463917526,0.88675,0.973826100488032,0.5548784165772487,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.1,1,4,2000,18.0037,39.65,False,0.0373767179434544,0.8541237542081533,0.057244390299267,0.040129318684356,0.1424294066908961,0.845360824742268,0.896,0.9755874198094616,0.5156933768659285,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.1,1,5,2000,16.3893,39.65,False,0.0231631497118916,0.9703177696515574,0.0429097263939292,0.042585440851299,0.1771179352197214,0.8041237113402062,0.88625,0.9723045109714592,0.565208119732033,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.05,1,12,2000,16.7196,39.65,False,0.0716644311987098,0.8694567614585629,0.0854683283775121,0.0574754007739082,0.1709806505279638,0.7216494845360825,0.89425,0.9785600837897028,0.4128706664150766,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.1,1,6,2000,15.766,39.65,False,0.0570318666112701,0.8103014659493998,0.0698977211255034,0.0428155749032614,0.1357763116793949,0.7938144329896907,0.89025,0.9729109916139717,0.5227428262417155,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.1,1,8,2000,15.1944,39.65,False,0.0547947539057064,0.9755799763086924,0.0743765603614681,0.0414024668325041,0.1661209534818514,0.7628865979381443,0.89225,0.9738775479016304,0.5897901736430233,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.1,1,9,2000,15.1136,39.65,False,0.0432269029923058,0.9594761619981824,0.0647807462672284,0.0502931177446102,0.1831734136714961,0.7422680412371134,0.89225,0.975962856216133,0.5470964887585015,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.1,1,10,2000,15.1703,39.65,False,0.0614313564490701,0.986624437844052,0.0797368053797352,0.0502541113875069,0.1785791096967528,0.7216494845360825,0.896,0.9772523951836094,0.5139619360351988,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.1,1,11,2000,14.7431,39.65,False,0.0654746426226554,1.1469170868246537,0.0845574856646826,0.048172954671089,0.1784432861413518,0.7010309278350515,0.897,0.978566207169297,0.5450839432621621,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.1,1,12,2000,14.8869,39.65,False,0.0647320850261287,1.014483361157387,0.0826674652084134,0.0467680348258706,0.1771028696705081,0.7010309278350515,0.87975,0.9788409875004508,0.4674308036688961,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.2,1,0,2000,13.344,39.26,True,0.0341175946043228,0.8699755057774593,0.0410394651506613,0.024287037037037,0.1036852781701227,0.9278350515463918,0.906,0.9704054926717208,0.626660910604717,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.1,1,7,2000,14.5002,39.65,False,0.0569787257902782,0.9758448115568598,0.072957937339877,0.0467078150912106,0.1583169102651359,0.7731958762886598,0.88275,0.976968509095624,0.5505042312890506,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.2,1,1,2000,14.3318,39.45,False,0.0178903814457732,1.0352105929579971,0.0327295996675468,0.0284746752349364,0.141825092333007,0.8556701030927835,0.90975,0.9730553939098092,0.5923284750142372,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.05,1,11,2000,15.4069,39.65,False,0.0626907467548188,0.8298968323632608,0.0791125581487322,0.064286587893864,0.1460628735396571,0.7010309278350515,0.89675,0.9761029739462562,0.4597243725317699,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.05,1,9,2000,15.9691,39.65,False,0.0762178237420441,0.8094857400606693,0.0847013649495456,0.0545620854063018,0.1608218996782577,0.7319587628865979,0.89475,0.9827802128308548,0.4264938344485949,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.02,1,8,2000,15.7475,39.65,False,0.072041244782889,1.0572759250410744,0.0855567061728013,0.0526886746821448,0.1479270997629315,0.7628865979381443,0.881,0.9831038226986428,0.3915375268008302,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.02,1,9,2000,16.2194,39.65,False,0.0679147130025245,0.9159631607157216,0.0850121382030396,0.0579755044223327,0.1707187523698659,0.7422680412371134,0.87975,0.9831839103837288,0.4203289714631066,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.02,1,10,2000,14.8797,39.65,False,0.0690836481089235,0.9108740441721354,0.0847919268368424,0.060553862631288,0.1254114727386999,0.7216494845360825,0.88775,0.9822031087728824,0.4359664552147652,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.02,1,11,2000,16.8631,39.65,False,0.0784420954061027,0.889268412419708,0.0971116516614318,0.0562565298507462,0.1594276656221833,0.7216494845360825,0.89575,0.9818013068464304,0.4048962433664216,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.02,1,12,2000,15.0203,39.65,False,0.0797850592293052,0.9028608003295338,0.0957101003316619,0.0628143311221669,0.1804495537337327,0.7319587628865979,0.88775,0.9848981124198088,0.399922051233366,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.05,1,0,2000,13.344,39.26,True,0.0341175946043228,0.8699755057774593,0.0410394651506613,0.024287037037037,0.1036852781701227,0.9278350515463918,0.906,0.9704054926717208,0.626660910604717,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.05,1,10,2000,17.0741,39.65,False,0.0590502178351649,0.8656062622499352,0.0773502990198189,0.055107483416252,0.1637087034910796,0.7319587628865979,0.90075,0.9759037745468068,0.4760710268060097,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.05,1,1,2000,16.1664,39.45,False,0.05308828772877,0.9723184967823216,0.0660109954655141,0.0299846600331675,0.1230367388370913,0.8762886597938144,0.89775,0.9734576728366192,0.5541954715628292,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.05,1,3,2000,16.4242,39.65,False,0.0493693048299323,1.0355817262164242,0.0616837704249161,0.0432887990602542,0.1598064573803858,0.8144329896907216,0.913,0.9735722226725602,0.4379105849166874,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.05,1,4,2000,16.1234,39.65,False,0.0571385916661727,1.1757917398855335,0.0716945298925851,0.0487768449419568,0.1492767630118706,0.7835051546391752,0.89175,0.9723806791536046,0.4403721766765278,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.05,1,5,2000,19.1258,39.65,False,0.0552458115762285,0.9925863313672214,0.0679146758450444,0.0507297885572139,0.1644411112290428,0.7835051546391752,0.89825,0.9781031590718952,0.4206951451208163,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.05,1,6,2000,32.6577,39.65,False,0.0478004447330641,0.9899811003661436,0.0636018255087525,0.0501721600331675,0.1548326210855638,0.7628865979381443,0.91125,0.9803235811127669,0.4363248923475672,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.05,1,7,2000,16.9603,39.65,False,0.0726168988832912,1.0457301594475863,0.0873346266438669,0.0534440298507462,0.172852167060179,0.7422680412371134,0.904,0.9802099234024948,0.46997074413437,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.05,1,8,2000,15.5903,39.65,False,0.0591289843378697,0.8706852196351794,0.0765856626581079,0.0550414939192924,0.1505675932350737,0.7216494845360825,0.89425,0.9823617901419328,0.4456798917096317,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.05,1,2,2000,15.5652,40.02,False,0.0401704722738365,1.0235925522298948,0.0558261848057229,0.0449618228302929,0.1406849751808453,0.8041237113402062,0.894,0.9773569178870276,0.4669229467033422,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.2,1,2,2000,16.1843,40.02,False,0.0287340939597046,1.0136565740046584,0.043234729636053,0.0342345563847429,0.1266621386873074,0.8556701030927835,0.8935,0.9698163274796996,0.6139122321408552,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.2,1,3,2000,17.3908,39.65,False,0.0282015343736281,1.115701639913214,0.0517931094115352,0.0331343283582089,0.1626221588397453,0.845360824742268,0.89525,0.9761252658379806,0.5074551252051653,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.2,1,4,2000,14.429,39.65,False,0.0502324340138245,1.072986537086953,0.0681520988747781,0.0411760641238253,0.1532469436357129,0.8247422680412371,0.90625,0.9742612553145068,0.5998007123634782,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.35,1,11,2000,15.0761,39.65,False,0.0290636708123381,0.8807701900041858,0.0440521869733536,0.0366215450525152,0.1419526559479122,0.7938144329896907,0.90125,0.9728498191305768,0.5991457302971362,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.35,1,12,2000,14.1481,39.65,False,0.0442001762646227,0.8959346242959167,0.0676346208481516,0.0376881564400221,0.1445584415880258,0.8247422680412371,0.882,0.969685410006479,0.5602952297243057,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.5,1,0,2000,13.344,39.26,True,0.0341175946043228,0.8699755057774593,0.0410394651506613,0.024287037037037,0.1036852781701227,0.9278350515463918,0.906,0.9704054926717208,0.626660910604717,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.5,1,1,2000,14.8668,39.45,False,0.0230607370578545,0.94060425649135,0.040308383014926,0.0280675096738529,0.1012164374726185,0.8556701030927835,0.89575,0.96633459499253,0.6139616016599698,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.5,1,2,2000,14.1442,40.02,False,0.0223501849182032,0.8543459753084423,0.0423588769626716,0.035215450525152,0.1091816237078561,0.8865979381443299,0.89225,0.9650499531537274,0.6425025271555302,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.5,1,3,2000,14.6431,39.65,False,0.0305507264758613,0.8352270241845204,0.0516754746199778,0.0341852542841348,0.1319276705238545,0.8762886597938144,0.89575,0.9670440801498212,0.654246014673434,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.35,1,10,2000,14.3442,39.65,False,0.0307858248043356,0.8838963323871777,0.0482072982704846,0.0349418532338308,0.1423285389013519,0.8041237113402062,0.89975,0.9704422835743232,0.6512508321681559,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.5,1,4,2000,14.4408,39.65,False,0.0326647512193669,0.946926922144297,0.0559966652230323,0.0373536829740187,0.1440420579475637,0.8969072164948454,0.906,0.9656137957017502,0.5897044490132193,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.5,1,6,2000,14.5269,39.65,False,0.0411660511638222,0.9440650309100208,0.056104632809685,0.0407100608070757,0.1349028941096687,0.8762886597938144,0.8985,0.9702894173346354,0.6429066622363042,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.5,1,7,2000,14.6713,39.65,False,0.0421413605137534,0.8651785062320547,0.0566197423572208,0.0411378178551685,0.140923141204178,0.845360824742268,0.89925,0.963761458187034,0.6483108543575584,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.5,1,8,2000,14.9101,39.65,False,0.0410768991714929,0.927611592439722,0.0516750967301669,0.0387630251520176,0.1523796773634637,0.8350515463917526,0.887,0.971669595370114,0.6467313903466264,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.5,1,9,2000,14.0348,39.65,False,0.0394663219849088,0.8330988499532009,0.0559073162198796,0.0295619126589275,0.1395000979977611,0.8865979381443299,0.89525,0.9660315883901992,0.645911351488291,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.5,1,10,2000,15.3971,39.65,False,0.0440595438449561,0.8478173967376162,0.0593968116915836,0.0334662106135986,0.1422101109203991,0.8556701030927835,0.88975,0.967363609639548,0.6405903925735654,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.5,1,11,2000,15.6509,39.65,False,0.0360562896928256,0.8443895474657669,0.0553457759511915,0.0362168325041459,0.1148001447352886,0.8762886597938144,0.9005,0.9714048106714592,0.6439738109452945,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.5,1,5,2000,14.6599,39.65,False,0.02970942122694,0.918468707759634,0.0443153698567221,0.034774771973466,0.1224155925929163,0.8762886597938144,0.88525,0.972469078344926,0.6230986670492094,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.35,1,9,2000,14.7047,39.65,False,0.0393254573680631,0.9286385668576354,0.0517462971919479,0.0375794292426755,0.132071024912239,0.7938144329896907,0.89325,0.9754294573159502,0.5661144732941061,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.35,1,8,2000,13.9622,39.65,False,0.0254970304141577,0.8966843752196229,0.042868445104323,0.0369151119402984,0.1459208647022657,0.8041237113402062,0.89925,0.9677180411554605,0.6049428460944252,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.35,1,7,2000,13.8021,39.65,False,0.0295004701284548,1.0121854461557975,0.0508784470830563,0.0343760019347705,0.1584962450197307,0.8350515463917526,0.88125,0.9695867333699468,0.6155729296633182,0.8996095743036177,0,,ok,,2026-07-20T16:41:33.067887+00:00
